,Alibaba Elastic Compute Service: ap-southeast-6,Alibaba Elastic Compute Service: cn-guangzhou,Alibaba Elastic Compute Service: cn-hangzhou,Alibaba Elastic Compute Service: cn-nanjing,Alibaba Elastic Compute Service: cn-shanghai,DigitalOcean: lon1,DigitalOcean: tor1,IBM Virtual Private Cloud: us-south,Microsoft Azure Virtual Machines: australia-central,Microsoft Azure Virtual Machines: australia-east,Microsoft Azure Virtual Machines: india-central,Microsoft Azure Virtual Machines: india-south,Microsoft Azure Virtual Machines: southafrica-north,Oracle Cloud Compute: ap-tokyo-1,Oracle Cloud Compute: us-ashburn-1,Tencent Cloud Virtual Machine: ap-beijing,Tencent Cloud Virtual Machine: ap-chengdu,Tencent Cloud Virtual Machine: ap-chongqing,Tencent Cloud Virtual Machine: ap-guangzhou,Tencent Cloud Virtual Machine: ap-nanjing,Tencent Cloud Virtual Machine: ap-shanghai,Tencent Cloud Virtual Machine: eu-frankfurt,Tencent Cloud Virtual Machine: eu-moscow
51,73964.74336976818,59314.81851184706,13763.114923396626,14979.637230753435,31521.01937925051,66326.65676798411,13670.97448659689,130320.564855398,4874.676048129045,71537.51044973753,1155.3413241494898,1546.0291935730884,34776.8679579978,51528.58431803185,33156.44659667161,9916.003443424279,2541.702086729586,2302.2660070371203,1934.9493936280721,1653.54792965124,534.5315641875933,53991.96256645908,5377.22443045668
52,75940.98373560779,18095.086815482726,67471.6286752095,1958.854944978153,36518.03356794815,37008.20686792982,30110.0889053267,5892.992331587876,1580.415954910995,12154.499009169176,1294.3750081077108,4703.134090753243,7759.007785942457,126180.75432957891,35354.630913965506,28365.211229145847,4097.312380988585,734.8250857906429,1321.6241114570407,3651.2126266287482,15631.677667092381,7251.684709299718,92361.41427167106
53,11385.905015711198,45593.1213112432,101605.05057801744,92.45179513165438,39990.58267612703,18016.38276756219,8804.855449590554,50973.22062710037,3090.2763780640958,110176.59519024033,1706.1813283498684,19159.437930840966,5688.317754376226,126929.0696395988,16764.165352490956,59321.24902944604,4565.908872708049,897.6101505799448,1418.6198104375317,25311.595085109377,14887.52494207182,15406.586702585868,73479.75071016955
54,155256.30995996876,34608.4108024218,51824.58271772348,4290.70295370106,9789.856839649457,15335.076665069688,36247.26740696663,83666.89913705445,115.84482528573854,50021.22808490992,15131.269118966607,21647.72608479242,11718.818303647971,27561.50913364649,19715.939478736473,35013.20828910277,567.9242823817125,4056.8068273559998,451.9482700602006,25895.775380761574,14570.310017331876,42472.0185464465,109878.98204159112
55,24042.266831353856,98273.23456547252,264969.3672530723,1715.311242514732,25230.743111456577,1414.9260708178738,89456.21099223424,95833.32205741628,3262.9495970605135,40901.38511643827,9110.307260427571,11626.097020705678,19563.764797731717,277289.3887507627,100712.0905426049,68288.11177219232,2327.9308537216934,107.51017450905677,160.61264538971224,276918.1870674492,32038.68456635092,15090.283649954827,36909.59639467733
56,230512.790077331,47440.371474288375,216447.78555679982,3779.637268938561,1405.1783587225834,21956.248837021354,28706.0419883773,62582.22654592862,3188.975415923455,5133.4774000800835,302.4651051182252,16927.560930659398,39428.6444536524,201276.21050710607,164370.1601689133,57331.99981672081,14139.424497199863,515.1966280132399,272.9826406798903,40098.11092409269,6364.634154528845,13318.155872840089,68118.89444397531
57,7914.593692913514,14372.99343984102,33729.7086172426,190.32139325498596,98129.46320185029,1687.353833386165,74225.6306398834,6072.303767916653,319.7028250624678,13096.286463587032,18637.231216936634,51728.971132547085,7489.157728675412,107465.35129968353,88037.07688836941,29233.040261879847,1479.7495041310262,628.7759524658305,131.74444595388448,34831.261690704516,2951.275616255338,18923.24809987908,128960.98030256956
58,2710.722330393028,49474.477348173015,60270.69095594103,3131.7372172404857,9006.7106413368,7786.364108406686,18619.41042113267,52244.789927125516,1145.499264751989,43205.41240483519,1958.713371885079,50662.1361389364,980.5558028879323,77542.10804501531,32347.730622846586,54880.07139478201,286.3921165909927,1301.0952886738166,479.50375952333377,40101.077129515135,33517.70926224412,63051.918563917774,13636.992574711276
59,89108.02443358129,27618.273367578073,252491.19237261385,2458.5121765171884,12732.109169098101,17449.89142822988,64695.0141306941,4566.396542391648,5947.8735533702275,1856.7181878290874,11737.66502259163,10100.762339394714,40511.946281735436,139933.30164706515,74016.35152138377,35879.22718283954,3531.0426063637838,9396.323909063853,183.08387793446892,22467.436441168742,6594.004174616846,11157.591974381905,12527.174685429967
60,80572.66275711327,50293.73609784155,18584.35907305865,4061.6313210658495,84080.08419810841,39776.113979322676,91327.70233105861,127560.25382922725,6556.363487404472,49418.258656160884,2285.1141676479533,5166.6370697139055,5400.510819819693,172670.1546780925,137485.7208685027,40535.58984492791,4530.228262683435,221.70385911623748,481.67114427775425,112091.27092738384,14054.182974974019,49391.900662734304,16533.394784665204
61,79433.91320867444,35607.77155233457,33420.54621322479,3651.6606536020627,190404.64520911605,5451.256299630259,258654.11566580823,156281.5073272669,929.2501824631642,12841.044626779067,7590.4458852586395,7941.387668658981,57020.99041799815,76523.25094981413,25995.032198955774,124627.23604784676,3450.777494290246,887.4075036824722,1838.1033053588394,22451.022864131035,27665.0300346839,62675.307597986066,96342.60882841612
62,24107.08385213756,18779.44122905234,26180.016869167855,3685.66273069554,33916.525297557266,13861.227939578674,10076.337011540347,3319.4727653194204,3816.6070130522244,4443.418729478121,4814.321889487923,1271.760821151066,49703.029867423065,70402.99147739944,235591.7119861779,17877.195409960976,259.265383081416,722.4323738224309,57.911059388537765,26384.3564911578,4321.653093967912,5533.238406094255,42558.553672326285
63,1114.5453813395745,37407.650587369106,244045.00727614088,1120.4311624622526,20425.84258035725,1287.4023097951397,31496.152862284758,158488.73138115418,13638.923446215615,91799.27310177076,21962.16602029719,4212.552482144234,34396.79210851499,244445.59101612962,12483.68863321129,59356.598235637095,2114.21592874433,1478.0719389787694,1238.1575016215002,32208.20280719361,12240.81614778204,69365.94676228818,1573.1944058522831
64,18239.104949072476,65516.624739036815,95359.77237551889,7081.547052850166,48142.39672163578,3274.4005508929363,72190.0346476655,31687.52019183624,8439.328564674037,45374.862376719735,2999.2215583643338,21119.48174675853,30264.91094507682,36427.45372685349,18033.20262056015,18934.66416607677,2022.7633955574931,1590.4983480459514,809.4383548277574,36955.24678504344,224.19957836977412,16384.403235157886,92584.14703960309
65,32836.35258179354,90689.10911057181,11322.54951278027,72.3302865849937,38918.302883847326,16747.108232789178,31544.415266498847,213284.8622212316,9276.593633689168,55726.38880048513,768.2491341415065,3795.2400215263688,4376.511933451877,19642.401139207606,8987.79965571063,121850.7313682385,697.2809763859337,10408.25836809842,353.88734934346877,7239.424954821924,22921.876759180705,93185.75254064504,4937.349940449178
66,101647.8216494317,91576.38481581415,100368.20459206695,1118.18250603706,81430.32412470624,20578.38773524164,89652.48633354974,19940.82025369379,3812.3774731909334,22556.981168573966,1129.9874870427648,7087.35776934604,5197.660914858987,17473.26178798219,21047.20566796568,50107.689449387566,90.69503597542337,4411.308105610219,4847.9032799548695,39218.00078009586,83661.77501650214,29554.623377573273,124295.99649345683
67,64788.160200766,24520.281670580705,192186.24092218728,805.270465009286,21948.03433549007,2351.9015234018466,27695.220874830284,66429.82812130486,6697.967064882454,39090.81653730523,1262.7400119400631,440.01631034274,22594.89460034595,52336.93556661782,58521.154826214675,7324.184727522141,2107.0785832677484,304.1549874874277,1437.7744358313473,59014.96621110787,19874.325540987575,12997.647720108103,31959.97919429498
68,30511.775592955302,67508.11841181481,42936.521385239605,370.5446592884361,4738.686417031337,26197.79737805507,197122.43752032603,38748.285583561265,711.3123257804115,64931.5129337561,100.10201656077646,12782.226373360492,17927.6981309751,14368.31249863288,13847.668909489423,16559.513985180973,8323.741369585752,1920.5931850693305,1794.9759529649414,194298.27035798703,49765.14078630823,16800.87252806781,242409.01075102531
