,Alibaba Elastic Compute Service: ap-southeast-6,Alibaba Elastic Compute Service: cn-guangzhou,Alibaba Elastic Compute Service: cn-hangzhou,Alibaba Elastic Compute Service: cn-nanjing,Alibaba Elastic Compute Service: cn-shanghai,DigitalOcean: lon1,DigitalOcean: tor1,IBM Virtual Private Cloud: us-south,Microsoft Azure Virtual Machines: australia-central,Microsoft Azure Virtual Machines: australia-east,Microsoft Azure Virtual Machines: india-central,Microsoft Azure Virtual Machines: india-south,Microsoft Azure Virtual Machines: southafrica-north,Oracle Cloud Compute: ap-tokyo-1,Oracle Cloud Compute: us-ashburn-1,Tencent Cloud Virtual Machine: ap-beijing,Tencent Cloud Virtual Machine: ap-chengdu,Tencent Cloud Virtual Machine: ap-chongqing,Tencent Cloud Virtual Machine: ap-guangzhou,Tencent Cloud Virtual Machine: ap-nanjing,Tencent Cloud Virtual Machine: ap-shanghai,Tencent Cloud Virtual Machine: eu-frankfurt,Tencent Cloud Virtual Machine: eu-moscow
0,4.030098396416631,1.2788647150763752,4.6084075894926935,2.1311623909617152,1.650655038002644,2.263604121909144,2.129267245905986,1.487992500366046,1.1665369226428006,1.4424962689571488,2.0479687136580775,2.1229209782523206,1.119075269716951,1.4492307242755984,2.9325264502011246,27.507229216301262,191.18795702245288,20.495950328531993,98.97839597548426,21.22235907720143,103.17941597624406,4.073540260963299,2.218687575274616
1,2.2337846274168345,2.780031493607459,1.0140100592791372,1.9333828009343885,0.9152051101315294,2.683274589390296,2.073880596552664,1.4492692243183272,1.375307998279677,0.8620055519618207,1.8320335224896886,1.590993132340833,2.0676721606228243,1.0588883928412878,2.1673358928382687,18.917495288725753,202.5125852371093,36.99297256589586,5.452585073360895,218.76651655047348,227.63791114381047,3.7387374588200846,1.2179736116542461
2,1.2210370101181738,3.578806558026013,1.6431909937582678,2.1545004379064854,2.9980023968827574,5.675920284961108,1.5702891484435355,1.473152053479883,2.3262400970647175,2.2047502110060773,1.5966672463571647,8.28358755912386,1.4254805775716586,1.9627119763038787,1.6387033209995225,72.38398215087913,117.69993839653195,97.96948134965811,5.2243635692577275,139.05824905912945,403.2132939625887,2.2057055315826832,5.8678124604853075
3,1.535713661850724,1.1669805388683123,8.069874053003172,0.9315829360522947,3.17632190358156,13.61568076031119,1.4830667686538428,1.4832602841446263,2.4111725687186207,1.9976251946133852,1.6582908404678383,2.2604694054161096,1.2047490603437836,1.1461226514067095,2.240934207223895,6.323675757991107,33.012909249892175,45.428792588182866,251.2330936440241,167.1118039405706,16.229661259576744,0.9015467291530042,1.4266542554149828
4,2.313602679775674,1.0156084900870168,0.976101167788242,0.9182738573288537,1.2013208337336532,1.7855325102001172,2.1495281190082802,1.4312198227245223,0.7789832029473621,1.1905736231342492,4.348747687645095,1.6476778765784466,1.9141699997519945,1.4078448114667188,6.3984391783819365,47.543741912668345,7.763158968888525,74.11542282478779,80.56625483084893,900.7262307922642,31.408280864246258,1.4568114256666256,4.382561304743995
5,2.7214987218612956,1.5246980136412023,2.5777547869431943,3.173984714017776,0.9128055562383571,9.853151430185036,1.667215754079672,1.4094265905118182,1.9455188520178868,4.404785611923449,3.360001131380656,3.265341369937693,1.1381245038390755,3.3478593534418897,1.2851470655913566,7.560485004988627,182.48370024681765,5.927950529894758,65.17396371582095,77.94280581196158,470.7204009063696,4.109044339225168,2.689679008248481
6,7.42146241635465,1.3358603737078247,1.234422074251345,1.3490150181063973,3.102249002712228,10.180157020757644,1.5263257396144,1.4140959417920589,0.8820601720591535,2.9127396989028442,3.0390455568767694,1.76530606305542,1.8137258940733494,4.05764077655776,1.6730867066024335,4.789894950173484,21.023658127339917,15.633778751459333,110.29598104270177,275.39463783378983,182.34314924938994,2.2420024104770575,5.003252546697256
7,2.654659014004698,1.74965193742688,2.0484020936801763,0.7509074051205791,1.5202466851090204,6.774698640217767,1.5623272052579487,1.4492533231239813,2.4884688546331297,0.8433175576076001,1.9453888770217242,2.348777626685229,2.8313259607091967,1.5397038462340977,1.649488276433067,105.08285291925601,101.79172360718292,4.875407874555008,31.699501377452048,1048.7650383364278,223.09572730875405,1.2631706865048153,2.0884673442525035
8,2.493951233706332,1.1848616143993649,1.2279598734290724,1.2315226965473105,0.9588018058877631,2.7783453358721353,1.6531067318299772,1.418866619114707,1.0857901379521737,0.9594837401077638,3.825690849055407,2.422466880009959,1.5044014089459474,1.8058630960615958,2.2017853827476115,6.676960316828502,10.97379628467824,2.2652539163716607,50.07777383382548,459.08046491539596,47.621774839867804,1.0174156256218625,4.054894165822547
9,3.24608319154454,2.7550768375785006,6.579702405938856,0.9776139961752025,1.5765504898220049,1.6486551915040533,1.5041011294670232,1.4143084830505572,3.431862116805376,2.1406710169856566,5.236140346103805,2.120975532858689,2.4664155285375893,3.1394730152366654,5.4711636584200445,32.38633401341451,10.801142201080799,45.75752052726587,11.449996021450046,503.0318513893528,356.942190740206,2.2725092927864976,5.030393881318341
